State,Year,Data.Rates.Violent.All,Data.Rates.Property.All,Data.Totals.Violent.All,Data.Totals.Property.All,Data.Population,gdp,Consumption,share_pretax_income_p90p100,nb_police_shootings,nb_unarmed,nb_gun,nb_body_camera,unemployment_rate,imm_population,refugees_total,nonimm_total,lpr_total,spending_corrections,spending_education,spending_welfare,spending_health,spending_police,wic_2015,nslp_2015,sbp_2015
Alabama,1998,512.1,4085,22286,177779,4352000,110838.8,18235,0.4227,NA,NA,NA,NA,4.458333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,1999,490.2,3922.3,21421,171398,4369862,116514.3,19157,0.4253,NA,NA,NA,NA,4.733333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2000,486.2,4059.7,21620,180539,4447100,120522.6,20158,0.4182,NA,NA,NA,NA,4.641666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2001,438.2,3876.8,19582,173253,4468912,123534.5,20868,0.4184,NA,NA,NA,NA,5.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2002,445,4027.8,19931,180400,4478896,128380.9,21700,0.4235,NA,NA,NA,NA,5.891666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2003,429.2,4046.4,19331,182241,4503726,135212.6,22673,0.4298,NA,NA,NA,NA,5.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2004,427,4029.3,19324,182340,4525375,148379.1,23932,0.4331,NA,NA,NA,NA,5.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2005,433,3900,19678,177393,4548327,158677.3,25303,0.454,NA,NA,NA,NA,4.458333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2006,425.2,3941,19553,181249,4599030,166048.2,26245,0.4815,NA,NA,NA,NA,4.008333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2007,448.9,3977.7,20775,184082,4627851,172247,27160,0.4731,NA,NA,NA,NA,4.066666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2008,452.8,4084.5,21110,190416,4661900,174665.6,27555,0.4656,NA,NA,NA,NA,5.916666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2009,450.1,3780.4,21194,178007,4708708,170876.5,26958,0.4474,NA,NA,NA,NA,9.733333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2010,383.7,3528,18363,168828,4785401,177510.7,27634,0.4641,NA,NA,NA,NA,10.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2011,419.8,3605.4,20166,173192,4803689,182896.7,28420,0.463,NA,NA,NA,NA,9.558333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2012,449.9,3502.2,21693,168878,4822023,188280.7,28916,0.467,NA,NA,NA,NA,8.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,531,254
Alabama,2013,430.8,3351.3,20826,161993,4833722,193981.5,29589,0.4362,NA,NA,NA,NA,7.358333333333333,4830081,130,126750,3850,NA,NA,NA,NA,NA,132,531,254
Alabama,2014,427.4,3177.6,20727,154094,4849377,197064.4,30359,0.4597,NA,NA,NA,NA,6.766666666666667,4841799,110,141340,3690,NA,NA,NA,NA,NA,132,531,254
Alabama,2015,472.4,2978.9,22952,144746,4858979,203113.3,31123,0.4616,17,1,12,3,6.083333333333333,4852347,110,151470,3930,NA,NA,NA,NA,NA,132,531,254
Alabama,2016,532.3,2947.8,25886,143362,4863300,208824.3,31999,0.4791,24,0,15,8,5.8,4863525,120,152740,4740,NA,NA,NA,NA,NA,132,531,254
Alabama,2017,524.2,2957.3,25551,144160,4874747,216615.5,33014,0.4772,25,2,13,1,4.508333333333333,4874486,60,158220,3800,734305,14017829,7001467,901253,1283440,132,531,254
Alabama,2018,519.6,2817.2,25399,137700,4887871,226263.8,34048,0.4756,13,0,9,1,3.925,4887681,30,178590,3740,764942,14660310,6759023,883568,1303635,132,531,254
Alaska,1998,653.9,4123.1,4015,25316,614000,24387.8,24110,0.3426,NA,NA,NA,NA,6.316666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,1999,630.8,3728.7,3908,23099,619500,24920.4,25423,0.3359,NA,NA,NA,NA,6.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2000,566.9,3682.5,3554,23087,626932,26934,27243,0.3443,NA,NA,NA,NA,6.291666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2001,589.5,3655.1,3735,23160,633630,28660.9,28599,0.3355,NA,NA,NA,NA,6.283333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2002,565.4,3759.7,3627,24118,641482,29884.5,30252,0.3304,NA,NA,NA,NA,7.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2003,598,3761.6,3877,24386,648280,32115.8,31704,0.3337,NA,NA,NA,NA,7.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2004,632.3,3370.9,4159,22172,657755,35389.5,33138,0.3397,NA,NA,NA,NA,7.416666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2005,632,3615,4194,23975,663253,40459.9,35017,0.3382,NA,NA,NA,NA,6.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2006,688,3578.1,4610,23975,670053,44951.7,35947,0.35,NA,NA,NA,NA,6.616666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2007,661.3,3379.2,4520,23096,683478,49456.4,37656,0.3527,NA,NA,NA,NA,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2008,652.1,2927.3,4475,20090,686293,55246.7,38911,0.3507,NA,NA,NA,NA,6.508333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2009,633.4,2940.4,4424,20538,698473,50165.9,38871,0.3452,NA,NA,NA,NA,7.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2010,635.3,2836.8,4537,20259,714146,53654,39968,0.3249,NA,NA,NA,NA,7.991666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2011,610.1,2637.8,4416,19094,723860,56912.3,41449,0.3214,NA,NA,NA,NA,7.608333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2012,603.2,2739.4,4412,20037,731449,58320.7,42455,0.3332,NA,NA,NA,NA,7.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25
Alaska,2013,640.4,2885.2,4708,21210,735132,57533,42915,0.3309,NA,NA,NA,NA,6.925000000000001,737068,110,131920,1460,NA,NA,NA,NA,NA,19,53,25
Alaska,2014,635.8,2760,4684,20334,736732,56587.4,44251,0.3403,NA,NA,NA,NA,6.741666666666667,736283,140,135860,1510,NA,NA,NA,NA,NA,19,53,25
Alaska,2015,730.2,2817.6,5392,20806,738432,51574.2,45019,0.3452,4,0,3,0,6.283333333333333,737498,150,129400,1570,NA,NA,NA,NA,NA,19,53,25
Alaska,2016,804.2,3353,5966,24876,741894,51121.8,45704,0.3363,8,0,5,1,6.625,741456,130,120600,1730,NA,NA,NA,NA,NA,19,53,25
Alaska,2017,829,3542.1,6133,26204,739795,53550.9,47075,0.3408,8,1,7,2,6.608333333333333,739700,70,113110,1550,323921,3278975,2576874,244089,365305,19,53,25
Alaska,2018,885,3300.5,6526,24339,737438,54762,48904,0.3514,7,1,1,1,6.091666666666667,735139,40,134730,1380,443122,3179142,2682120,295334,444859,19,53,25
Arizona,1998,577.9,5997,26984,280001,4669000,144393.2,21251,0.4436,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,1999,551.1,5345,26334,255401,4778332,156442.1,22272,0.4561,NA,NA,NA,NA,4.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2000,531.7,5297.8,27281,271811,5130632,165735.6,23528,0.4613,NA,NA,NA,NA,3.9833333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2001,540.3,5537.5,28675,293874,5306966,172899.6,24135,0.44,NA,NA,NA,NA,4.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2002,554.5,5849.8,30171,318296,5441125,180844.5,24770,0.4306,NA,NA,NA,NA,6.158333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2003,513.3,5634,28638,314335,5579222,194318,25926,0.4411,NA,NA,NA,NA,5.783333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2004,504.4,5073.3,28952,291203,5739879,207246.3,27487,0.4782,NA,NA,NA,NA,4.958333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2005,512,4827,30478,287345,5953007,227997.8,29116,0.5086,NA,NA,NA,NA,4.641666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2006,542.6,4774.1,33456,294389,6166318,246061.1,30529,0.5041,NA,NA,NA,NA,4.266666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2007,518,4532.6,32835,287308,6338755,261152.8,31513,0.4859,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2008,485.6,4102.2,31567,266653,6500180,261005.8,31456,0.4661,NA,NA,NA,NA,5.766666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2009,426.5,3589,28128,236721,6595778,244862.2,30090,0.4714,NA,NA,NA,NA,9.716666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2010,413.6,3536.5,26528,226802,6413158,250527,30693,0.4894,NA,NA,NA,NA,10.358333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2011,414.2,3554.7,26789,229896,6467315,261691.4,31596,0.4913,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2012,428.9,3539.2,28108,231930,6553255,272703.3,32289,0.4975,NA,NA,NA,NA,8.391666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,647,308
Arizona,2013,416.5,3399.1,27599,225243,6626624,278679.5,33074,0.4868,NA,NA,NA,NA,7.841666666666667,6632764,3050,1952810,16100,NA,NA,NA,NA,NA,167,647,308
Arizona,2014,399.9,3197.5,26916,215240,6731484,286676,34111,0.4838,NA,NA,NA,NA,6.816666666666666,6730413,2960,1653320,16910,NA,NA,NA,NA,NA,167,647,308
Arizona,2015,410.2,3033.2,28012,207107,6828065,298942.2,35009,0.4917,42,3,25,2,6.108333333333333,6829676,3130,1690890,18000,NA,NA,NA,NA,NA,167,647,308
Arizona,2016,470.1,2978.4,32583,206432,6931071,313787.1,35871,0.491,49,4,23,12,5.5,6941072,4110,1599690,20690,NA,NA,NA,NA,NA,167,647,308
Arizona,2017,508,2914.9,35644,204515,7016270,333099,37691,0.5106,44,2,27,4,4.958333333333333,7044008,2250,2498200,19340,1704164,16600902,14446521,847867,2454185,167,647,308
Arizona,2018,474.9,2676.8,34058,191974,7171646,353671,39317,0.5082,61,4,40,3,4.808333333333334,7158024,1000,2931410,18340,1722729,17353797,15169582,855510,2398553,167,647,308
Arkansas,1998,490.2,3793.2,12442,96271,2538000,62852,16862,0.4101,NA,NA,NA,NA,5.041666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,1999,425.2,3617,10848,92283,2551373,67279,17839,0.4073,NA,NA,NA,NA,4.516666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2000,445.3,3670,11904,98115,2673400,69176.3,18878,0.4112,NA,NA,NA,NA,4.166666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2001,452.4,3677.8,12190,99106,2694698,71099.6,19615,0.4037,NA,NA,NA,NA,4.741666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2002,425,3738.4,11501,101171,2706268,74453.1,20268,0.4146,NA,NA,NA,NA,5.333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2003,456.4,3632.4,12449,99084,2727774,79009.7,21208,0.4142,NA,NA,NA,NA,5.758333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2004,502.3,4033.1,13814,110911,2750000,85928.6,22293,0.4209,NA,NA,NA,NA,5.566666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2005,528,4068,14670,112914,2775708,91133.4,23574,0.426,NA,NA,NA,NA,5.266666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2006,552.8,3985.4,15538,112025,2810872,96073.7,24523,0.4288,NA,NA,NA,NA,5.233333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2007,537.1,3955.5,15226,112130,2834797,98325,25472,0.4318,NA,NA,NA,NA,5.383333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2008,513,3865,14649,110360,2855390,100206.7,26147,0.4466,NA,NA,NA,NA,5.416666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2009,515.8,3775,14905,109078,2889450,97783.9,25712,0.4661,NA,NA,NA,NA,7.708333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2010,503.5,3553.5,14711,103820,2921588,101699.3,26513,0.4695,NA,NA,NA,NA,7.833333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2011,482.3,3757.9,14173,110430,2938582,105697.6,27560,0.4713,NA,NA,NA,NA,7.883333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2012,469.1,3660.1,13835,107941,2949131,108836,28228,0.4834,NA,NA,NA,NA,7.258333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,320,180
Arkansas,2013,460.3,3602.6,13621,106613,2959373,114021.1,28821,0.464,NA,NA,NA,NA,7.041666666666667,2959400,10,70200,2900,NA,NA,NA,NA,NA,84,320,180
Arkansas,2014,480.1,3338,14243,99018,2966369,117388.7,29916,0.4662,NA,NA,NA,NA,5.875,2967392,10,100880,2790,NA,NA,NA,NA,NA,84,320,180
Arkansas,2015,521.3,3251.5,15526,96836,2978204,118573.6,30761,0.4641,5,1,2,0,4.95,2978048,10,120540,2810,NA,NA,NA,NA,NA,84,320,180
Arkansas,2016,550.9,3268.6,16461,97673,2988248,120987.4,31829,0.4799,15,0,9,1,3.975,2989918,10,114260,3160,NA,NA,NA,NA,NA,84,320,180
Arkansas,2017,554.9,3078.6,16671,92489,3004279,123882.6,32786,0.5147,12,0,6,2,3.7416666666666667,3001345,60,133500,3070,515217,8309697,7438016,273210,677989,84,320,180
Arkansas,2018,543.6,2913,16384,87793,3013825,129213.8,34152,0.4942,20,0,12,1,3.65,3009733,60,140540,3000,511946,8678948,6823646,278328,725178,84,320,180
California,1998,703.7,3639.1,229883,1188791,32667000,1143672.5,21897,0.4696,NA,NA,NA,NA,5.966666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,1999,627.2,3177.8,207879,1053285,33145121,1239773.5,23174,0.5166000000000001,NA,NA,NA,NA,5.283333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2000,621.6,3118.2,210531,1056183,33871648,1354791.3,24843,0.555,NA,NA,NA,NA,4.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2001,615.2,3278,212867,1134189,34600463,1373270.8,25721,0.4701,NA,NA,NA,NA,5.458333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2002,595.4,3361.2,208388,1176484,35001986,1419321.8,26525,0.448,NA,NA,NA,NA,6.733333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2003,579.6,3426.4,205551,1215086,35462712,1498578,27670,0.4622,NA,NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2004,527.8,3423.9,189175,1227194,35842038,1585081.4,29284,0.4842,NA,NA,NA,NA,6.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2005,526,3321,190178,1200531,36154147,1698858.4,31119,0.5066,NA,NA,NA,NA,5.391666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2006,533.5,3181.7,194483,1159988,36457549,1812161.6,32926,0.502,NA,NA,NA,NA,4.891666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2007,524.1,3043.5,191561,1112510,36553215,1900220.4,34659,0.5091,NA,NA,NA,NA,5.316666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2008,504.2,2941,185329,1080996,36756666,1946241.5,35379,0.4838,NA,NA,NA,NA,7.283333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2009,473.3,2731,174934,1009433,36961664,1879809.5,33919,0.474,NA,NA,NA,NA,11.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2010,439.6,2629.9,164133,981939,37338198,1938603.3,34777,0.4954,NA,NA,NA,NA,12.316666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2011,411.2,2584.2,154943,973822,37683933,2014050.3,35971,0.4915,NA,NA,NA,NA,11.733333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2012,423.1,2758.7,160944,1049465,38041430,2108873.1,37111,0.5257000000000001,NA,NA,NA,NA,10.391666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
California,2013,402.1,2658.1,154129,1018907,38332521,2223300.9,37969,0.5067,NA,NA,NA,NA,9.025,38260787,6380,11182800,191810,NA,NA,NA,NA,NA,1,3,1
California,2014,396.1,2441.1,153709,947192,38802500,2342218.8,39397,0.517,NA,NA,NA,NA,7.566666666666666,38596972,6110,10102620,198380,NA,NA,NA,NA,NA,1,3,1
California,2015,426.3,2618.3,166883,1024914,39144818,2487156.4,40951,0.5186000000000001,190,23,74,21,6.216666666666667,38918045,5720,10609330,209570,NA,NA,NA,NA,NA,1,3,1
California,2016,445.3,2553,174796,1002070,39250017,2586485.2,42472,0.5142,139,15,48,23,5.516666666666667,39167117,7910,10893310,223140,NA,NA,NA,NA,NA,1,3,1
California,2017,449.3,2496.7,177627,987114,39536653,2740550.3,44443,0.5243,160,11,75,15,4.833333333333333,39358497,5160,14088510,214240,14624717,133834566,112014809,23975652,18875370,1,3,1
California,2018,447.4,2380.4,176982,941618,39557045,2899530.9,46948,0.5292,116,4,50,22,4.258333333333334,39461588,1360,15523050,200900,15538330,140270623,122547623,26205010,20356461,1,3,1
Colorado,1998,377.9,4109.5,15008,163189,3971000,149653.7,23516,0.4284,NA,NA,NA,NA,3.6333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,1999,340.5,3722.8,13811,151002,4056133,162411.7,25114,0.443,NA,NA,NA,NA,3.0083333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2000,334,3648.6,14367,156937,4301261,179303.3,27049,0.4663,NA,NA,NA,NA,2.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2001,349.6,3856.6,15492,170887,4430989,185848.9,27861,0.4184,NA,NA,NA,NA,3.8166666666666664,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2002,352.9,4000.3,15882,180054,4501051,189604.6,28236,0.4047,NA,NA,NA,NA,5.716666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2003,346.5,3951.6,15757,179706,4547633,195137.6,29233,0.4121,NA,NA,NA,NA,6.116666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2004,372,3918.5,17121,180322,4601821,203743.3,30702,0.4462,NA,NA,NA,NA,5.566666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2005,397,4041,18498,188449,4663295,220803.8,32131,0.4547,NA,NA,NA,NA,5.083333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2006,395.4,3438.4,18794,163439,4753377,232853.6,33483,0.476,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2007,351.8,2999.2,17101,145808,4861515,248571.6,34856,0.4743,NA,NA,NA,NA,3.683333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2008,353.9,2821,17480,139340,4939456,257606.1,35436,0.4528,NA,NA,NA,NA,4.841666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2009,338.8,2670.7,17022,134196,5024748,249817.1,34335,0.4414,NA,NA,NA,NA,7.949999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2010,323.7,2674.5,16339,135001,5047692,256771.8,34871,0.4685,NA,NA,NA,NA,9.141666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2011,314.4,2595.3,16085,132781,5116302,266114.1,36110,0.4763,NA,NA,NA,NA,8.691666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2012,308.9,2684.7,16023,139270,5187582,274738.8,36576,0.4915,NA,NA,NA,NA,7.991666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,378,185
Colorado,2013,308,2658.5,16226,140057,5268367,291265.3,37803,0.4287,NA,NA,NA,NA,6.725,5269035,1790,559250,11110,NA,NA,NA,NA,NA,90,378,185
Colorado,2014,309.1,2530.1,16554,135510,5355866,309223.9,39453,0.4442,NA,NA,NA,NA,4.95,5350101,1810,532120,10870,NA,NA,NA,NA,NA,90,378,185
Colorado,2015,321,2641.5,17515,144136,5456574,320895.9,40883,0.4478,29,1,19,1,3.6999999999999997,5450623,1730,586610,12660,NA,NA,NA,NA,NA,90,378,185
Colorado,2016,342.6,2740.7,18983,151850,5540545,330565.9,42290,0.4741,31,1,21,5,3.1166666666666667,5539215,1650,599670,14230,NA,NA,NA,NA,NA,90,378,185
Colorado,2017,368.1,2701.6,20638,151483,5607154,350209.1,44286,0.4708,31,3,20,4,2.6166666666666667,5611885,1140,723070,14520,1325506,17399590,8475218,858823,1890303,90,378,185
Colorado,2018,397.2,2671.6,22624,152163,5695564,373923.1,46118,0.4764,46,2,28,5,3.025,5691287,490,843030,13910,1359858,18696390,9861629,743157,2049535,90,378,185
Connecticut,1998,366.3,3420.2,11993,111978,3274000,145299.2,26257,0.5449,NA,NA,NA,NA,3.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,1999,345.6,3043.7,11342,99894,3282031,152093.7,27892,0.5524,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2000,324.7,2908,11058,99033,3405565,165523.4,29575,0.5751000000000001,NA,NA,NA,NA,2.158333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2001,334.6,2774.7,11492,95299,3434602,171124.4,30664,0.5353,NA,NA,NA,NA,2.933333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2002,312.5,2701.3,10807,93426,3458587,172929.7,31654,0.4991,NA,NA,NA,NA,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2003,316.8,2666.5,11045,92981,3486960,177814.8,33023,0.5151,NA,NA,NA,NA,5.458333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2004,289,2684.9,10113,93942,3498966,194722.9,34916,0.5471,NA,NA,NA,NA,5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2005,273,2579,9542,90270,3500701,204504.6,36902,0.5612,NA,NA,NA,NA,4.858333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2006,299.7,2586.1,10505,90638,3504809,219812.2,38715,0.5654,NA,NA,NA,NA,4.425000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2007,301.1,2470.6,10547,86528,3502309,232626.8,40184,0.5969,NA,NA,NA,NA,4.533333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2008,306.7,2490.8,10737,87210,3501252,236110.7,41165,0.5139,NA,NA,NA,NA,5.641666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2009,300.9,2348.4,10588,82625,3518288,231628,40137,0.4797,NA,NA,NA,NA,8.258333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2010,282,2188.8,10083,78259,3575498,234022.2,40978,0.5176000000000001,NA,NA,NA,NA,9.491666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2011,275.7,2152.5,9889,77205,3586717,233058.7,41987,0.513,NA,NA,NA,NA,9.008333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2012,283,2140,10160,76834,3590347,239907.5,42958,0.5663,NA,NA,NA,NA,8.383333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,280,95
Connecticut,2013,262.5,1974.1,9440,70990,3596080,240549.2,43905,0.5442,NA,NA,NA,NA,7.95,3594841,550,218110,10990,NA,NA,NA,NA,NA,51,280,95
Connecticut,2014,236.9,1920.4,8522,69070,3596677,247114.7,45492,0.5592,NA,NA,NA,NA,6.616666666666666,3594524,540,228400,11250,NA,NA,NA,NA,NA,51,280,95
Connecticut,2015,218.5,1812,7845,65066,3590886,260648.5,46698,0.5526,2,0,1,0,5.608333333333333,3587122,520,246800,11100,NA,NA,NA,NA,NA,51,280,95
Connecticut,2016,227.1,1808,8123,64664,3576452,264760.4,47589,0.5274,3,0,0,0,4.875,3578141,820,265220,12670,NA,NA,NA,NA,NA,51,280,95
Connecticut,2017,228,1769.9,8180,63509,3588184,273875.1,49085,0.5653,5,0,2,0,4.408333333333333,3573297,430,273680,11940,622077,13481273,3817103,1076608,1179303,51,280,95
Connecticut,2018,207.4,1681,7411,60055,3572665,280535.4,50889,0.5435,1,0,0,0,3.9,3571520,160,276620,11630,616281,13510317,3889706,1028280,1225671,51,280,95
Delaware,1998,762.4,4600.8,5672,34230,744000,37170.6,24385,0.4143,NA,NA,NA,NA,3.4833333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,97,47
Delaware,1999,734.4,4103.6,5534,30922,753538,40446.5,25719,0.4885,NA,NA,NA,NA,3.2416666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,97,47
Delaware,2000,684.4,3793.6,5363,29727,783600,43559.6,27103,0.4004,NA,NA,NA,NA,3.4583333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,97,47
Delaware,2001,611.1,3439.5,4868,27399,796599,46373.8,28267,0.3636,NA,NA,NA,NA,3.4833333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,97,47
Delaware,2002,600,3346,4836,26967,805945,45865.4,29357,0.3601,NA,NA,NA,NA,4.083333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,97,47
