State,Year,Data.Population,Data.Rates.Property.All,Data.Rates.Property.Burglary,Data.Rates.Property.Larceny,Data.Rates.Property.Motor,Data.Rates.Violent.All,Data.Rates.Violent.Assault,Data.Rates.Violent.Murder,Data.Rates.Violent.Rape,Data.Rates.Violent.Robbery,Data.Totals.Property.All,Data.Totals.Property.Burglary,Data.Totals.Property.Larceny,Data.Totals.Property.Motor,Data.Totals.Violent.All,Data.Totals.Violent.Assault,Data.Totals.Violent.Murder,Data.Totals.Violent.Rape,Data.Totals.Violent.Robbery,avg_fiscal_income_p0p100,population_p0p100,nb_tax_returns_p0p100,share_fiscal_income_p0p100,share_fiscal_income_p0p90,share_fiscal_income_p0p99,share_fiscal_income_p90p100,share_fiscal_income_p90p95,share_fiscal_income_p95p100,share_fiscal_income_p95p99,share_fiscal_income_p99.5p100,share_fiscal_income_p99.5p99.9,share_fiscal_income_p99.99p100,share_fiscal_income_p99.9p100,share_fiscal_income_p99.9p99.99,share_fiscal_income_p99p100,share_fiscal_income_p99p99.5,share_pretax_income_p0p100,avg_fiscal_income_p0p90,avg_fiscal_income_p0p99,avg_fiscal_income_p90p100,avg_fiscal_income_p90p95,avg_fiscal_income_p95p100,avg_fiscal_income_p95p99,avg_fiscal_income_p99.5p100,avg_fiscal_income_p99.5p99.9,avg_fiscal_income_p99.99p100,avg_fiscal_income_p99.9p100,avg_fiscal_income_p99.9p99.99,avg_fiscal_income_p99p100,avg_fiscal_income_p99p99.5,share_pretax_income_p0p90,share_pretax_income_p0p99,share_pretax_income_p90p100,share_pretax_income_p90p95,share_pretax_income_p95p100,share_pretax_income_p95p99,share_pretax_income_p99.5p100,share_pretax_income_p99.5p99.9,share_pretax_income_p99.99p100,share_pretax_income_p99.9p100,share_pretax_income_p99.9p99.99,share_pretax_income_p99p100,share_pretax_income_p99p99.5,total_fiscal_income_p0p100,nb_police_shootings,nb_unarmed,nb_gun,nb_body_camera,imm_population,lpr_total,nonimm_total,refugees_total,gdp,wic_2015,nslp_2015,sbp_2015,spending_education,spending_welfare,spending_health,spending_police,spending_corrections
West Virginia,1970,1744237,1254.8,388.5,773.8,92.4,123.7,83.5,6.2,6.7,27.3,21886,6777,13497,1612,2158,1457,109,116,476,201989.2,689294,556185,1,0.6452,0.9069,0.3548,0.1246,0.2303,0.1372,0.0654,0.0382,0.0082,0.0271,0.0189,0.0931,0.0277,1,26089.8,33339.8,129136.6,90684.7,167626.2,124809.5,475945.4,347691.3,2991924.4,988105.9,764951.1000000001,338941.2,201989.2,0.6452,0.9069,0.3548,0.1246,0.2303,0.1372,0.0654,0.0382,0.0082,0.0271,0.0189,0.0931,0.0277,25087410764,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1971,1752000,1269.5,387.7,770.9,110.8,131.9,85.1,6.4,5,35.4,22241,6792,13507,1942,2311,1491,113,87,620,214008.7,703490,559868,1,0.64,0.9029,0.36,0.1235,0.2365,0.1394,0.0681,0.039,0.0099,0.0291,0.0192,0.0971,0.029,1,26235.2,33644,132795,91091.8,174518.3,128550.7,502806.2,360138.4,3637256.3,1072583.7,787763.5,358400.8,214008.7,0.64,0.9029,0.36,0.1235,0.2365,0.1394,0.0681,0.039,0.0099,0.0291,0.0192,0.0971,0.029,25952871455,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1972,1781000,1307.4,413,784.7,109.7,129.1,83.2,6.1,8.2,31.6,23285,7356,13976,1953,2299,1482,109,146,562,235223.4,716639,585919,1,0.6459,0.905,0.3541,0.1239,0.2303,0.1353,0.0644,0.0381,0.0074,0.0262,0.0188,0.095,0.0305,1,27639,35204.8,136359.6,95392.4,177346.8,130251.5,496218.8,367107.9,2859727.1,1010827.9,805153.7000000001,365721.1,235223.4,0.6459,0.905,0.3541,0.1239,0.2303,0.1353,0.0644,0.0381,0.0074,0.0262,0.0188,0.095,0.0305,27597717694,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1973,1794000,1347.8,415.8,824.9,107.1,123.7,80.8,5.7,9.3,27.9,24180,7459,14799,1922,2219,1449,103,166,501,234238.3,729235,585085,1,0.6313,0.9022,0.36870000000000003,0.1293,0.2395,0.1417,0.0673,0.0407,0.0081,0.0266,0.0184,0.0978,0.0306,1,26886.3,34931.7,141339.8,99101.6,183594.6,135745.4,515731.5,390132.9,3117291.9,1018187.4,784667.8,374987.9,234238.3,0.6313000000000001,0.9022,0.36870000000000003,0.1293,0.2395,0.1417,0.0673,0.0407,0.0081,0.0266,0.0184,0.0978,0.0306,27953181402,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1974,1791000,1632,551.8,953.3,126.9,137.4,86.1,6,10,35.2,29229,9883,17074,2272,2460,1542,108,179,631,232936.5,741803,606958,1,0.6289,0.9051,0.3719,0.1302,0.2418,0.1464,0.0642,0.0376,0.008,0.0265,0.0184,0.0949,0.0305,1,26655.1,34873.6,141867.4,99313.6,184446,139646.1,490076,358500.2,3039007,1009210.9,778977.1000000001,361998.4,232936.5,0.6289,0.9051,0.3719,0.1302,0.2418,0.1464,0.0642,0.0376,0.008,0.0265,0.0184,0.0949,0.0305,28295914502,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1975,1803000,1946.1,591,1228.7,126.4,161.7,99.5,7.4,9.3,45.5,35089,10656,22154,2279,2915,1794,133,168,820,230480,755189,609955,1,0.6301,0.8983,0.3698,0.1301,0.2398,0.1381,0.0712,0.0397,0.0107,0.0315,0.0208,0.1017,0.0305,1,26412.7,34232.4,139527.8,98169.7,180909.7,130212.2,537012.3,374062.2,4040745.4,1189933.5,873045.5,383675.9,230480,0.6301,0.8983000000000001,0.3698,0.1301,0.2398,0.1381,0.0712,0.0397,0.0107,0.0315,0.0208,0.1017,0.0305,28490924444,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1976,1821000,2168,573.1,1459,135.9,151.6,96.6,6.7,10.3,38,39480,10437,26568,2475,2761,1759,122,188,692,237390.1,768600,640695,1,0.6321,0.9002,0.3678,0.1295,0.2384,0.1386,0.0699,0.0399,0.0096,0.03,0.0204,0.0998,0.0299,1,27918.7,36143.3,146211.4,102946.8,189492.4,137686,556071.9,396717,3816111.1,1193567.3,902226.7,396711.7,237390.1,0.6321,0.9002,0.3678,0.1295,0.2384,0.1386,0.0699,0.0399,0.0096,0.03,0.0204,0.0998,0.0299,30551086226,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1977,1859000,2102.4,597.4,1341.7,163.3,152.3,90.9,6,13.2,42.2,39083,11106,24942,3035,2832,1690,112,246,784,252919.2,782747,644787,1,0.6376,0.9032,0.3624,0.1273,0.2351,0.1384,0.066,0.0387,0.0085,0.0273,0.0188,0.0968,0.0308,1,29127.3,37510.8,148993.8,104665.7,193331.6,142219.7,542703.2000000001,397833.4,3486919.7,1121444.3,858144,397794.9,252919.2,0.6376000000000001,0.9032,0.3624,0.1273,0.2351,0.1384,0.066,0.0387,0.0085,0.0273,0.0188,0.0968,0.0308,32181552053,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1978,1860000,2102.4,648.3,1278.3,175.8,167.7,99.9,6.8,14.7,46.3,39104,12059,23776,3269,3120,1858,127,273,862,246885,797644,663634,1,0.6509,0.9109,0.3492,0.1214,0.2276,0.1386,0.0595,0.0356,0.0066,0.0239,0.0173,0.0891,0.0296,1,30138.7,38346.2,145517.6,101214.6,189750,144450,495865.8,370760.6,2750586.1,995234.5,799715.4,371310,246885,0.6509,0.9109,0.3492,0.1214,0.2276,0.1386,0.0595,0.0356,0.0066,0.0239,0.0173,0.0891,0.0296,33242486478,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1979,1878000,2157.2,636.8,1318.2,202.3,168.1,101.8,6.8,15.5,43.9,40513,11959,24755,3799,3156,1912,128,291,825,244673.6,822072,667001,1,0.6383,0.9054,0.3619,0.1265,0.2352,0.1406,0.0654,0.0367,0.01,0.0287,0.0187,0.0946,0.0292,1,29713.4,38315.6,151610.6,105967.4,197053.6,147301.9,547976.6,384214.9,4170701.9,1201844,871520.8,396177.5,244673.6,0.6383,0.9054,0.3619,0.1265,0.2352,0.1406,0.0654,0.0367,0.01,0.0287,0.0187,0.0946,0.0292,34440037967,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1980,1930787,2367.9,738.5,1429.8,199.7,183.7,112.2,7.1,15.8,48.5,45719,14258,27606,3855,3547,2167,138,306,936,231899.6,828053,674367,1,0.6355,0.9047,0.3648,0.1362,0.2284,0.1331,0.0672,0.0376,0.0098,0.0295,0.0196,0.0953,0.0281,1,29124.9,37696.3,150480.1,112387.9,188409,137239.5,553994.6,388012.8,4054214,1216408.1,900577.7000000001,392955.3,231899.6,0.6355000000000001,0.9047,0.3648,0.1362,0.2284,0.1331,0.0672,0.0376,0.0098,0.0295,0.0196,0.0953,0.0281,34156279935,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1981,1951000,2443.9,775.1,1480.5,188.4,174.8,103.7,6,14.8,50.2,47681,15122,28884,3675,3410,2024,118,289,979,225785.6,842583,672335,1,0.6231,0.9004,0.3763,0.1412,0.2358,0.1361,0.071,0.0372,0.013,0.0337,0.0207,0.0996,0.0286,1,27352.1,35931.8,148670.6,111589.2,186335.2,134463.3,561197.4,367716.3,5139966.4,1333167.2,910243.1,393541.2,225785.6,0.6231,0.9004000000000001,0.3763,0.1412,0.2358,0.1361,0.071,0.0372,0.013,0.0337,0.0207,0.0996,0.0286,33288691064,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1982,1948000,2336.4,717.9,1435.4,183.1,174.8,104.3,5.2,15.5,49.8,45514,13985,27962,3567,3405,2031,102,302,970,219560.7,859943,657115,1,0.6372,0.8902,0.3631,0.1178,0.2452,0.1351,0.081,0.0386,0.0176,0.0425,0.0248,0.1098,0.0288,1,26984.9,34269.7,138380.5,89823.40000000001,186897.8,128735.5,617787.9,367381.2,6723861.9,1619414.7,1052253.9,418674.3,219560.7,0.6372,0.8902,0.3631,0.1178,0.2452,0.1351,0.081,0.0386,0.0176,0.0425,0.0248,0.1098,0.0288,32775660761,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1983,1965000,2247.2,684.7,1380.9,181.6,171.8,109.3,4.9,13.4,44.2,44158,13455,27134,3569,3375,2147,96,263,869,216123.1,859943,656791,1,0.626,0.8944,0.3758,0.129,0.2472,0.1408,0.076,0.0377,0.0145,0.0377,0.0228,0.1056,0.0292,1,25702.1,33384.7,138879.1,95358.2,182676.7,130117.6,561977.7000000001,348313.9,5349143.800000001,1393620,934501.9,390346.7,216123.1,0.626,0.8944000000000001,0.3758,0.129,0.2472,0.1408,0.076,0.0377,0.0145,0.0377,0.0228,0.1056,0.0292,31778654168,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1984,1952000,2167.7,648,1347.1,172.5,168.2,110,4.4,15.6,38.1,42313,12649,26296,3368,3283,2148,86,305,744,220200.2,883141,664129,1,0.6022,0.8887,0.4043,0.147,0.2569,0.1434,0.0808,0.0383,0.0154,0.0409,0.024,0.1113,0.0296,1,24902.1,33406.6,150451.7,109445.7,191202.6,133385.2,601586.5,356446.7,5746141.600000001,1523562.2,993633.4,414276,220200.2,0.6022000000000001,0.8887,0.4043,0.147,0.2569,0.1434,0.0808,0.0383,0.0154,0.0409,0.024,0.1113,0.0296,32866342420,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1985,1936000,2086.8,618.4,1301.2,167.3,166,106.1,3.8,18.5,37.6,40401,11972,25191,3238,3214,2054,73,359,728,235321.7,865765,664164,1,0.6113,0.8826,0.3964,0.1309,0.2648,0.1448,0.0858,0.0405,0.0159,0.0435,0.0261,0.1174,0.0304,1,26250.8,34455.7,153182.8,101206.5,204701.1,139859.9,663498.5,391605.6,6161007.800000001,1682994.9,1119667.5,453611.9,235321.7,0.6113000000000001,0.8826,0.3964,0.1309,0.2648,0.1448,0.0858,0.0405,0.0159,0.0435,0.0261,0.1174,0.0304,33459466745,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1986,1919000,2152.2,625.3,1357.7,169.2,164.5,98.6,5.9,18.9,41,41301,11999,26055,3247,3156,1893,114,362,787,260016.1,876881,663519,1,0.5881,0.8582,0.4226,0.129,0.2925,0.1465,0.1075,0.0483,0.0222,0.057,0.0331,0.1418,0.0327,1,25987.7,34474.8,168063,102643.3,232628.2,145634.9,855158.3,480241.7,8841153.6,2266239.2,1464770.1,563986,260016.1,0.5881000000000001,0.8582000000000001,0.4226,0.129,0.2925,0.1465,0.1075,0.0483,0.0222,0.057,0.0331,0.1418,0.0327,34873483208,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1987,1897000,2053.4,603.6,1288.1,161.7,137.3,78.7,4.8,22.6,31.2,38953,11450,24436,3067,2605,1493,92,429,591,232058.3,875233,671358,1,0.609,0.8918,0.3991,0.1377,0.2608,0.149,0.0761,0.04,0.0109,0.0343,0.0224,0.1082,0.031,1,25368.3,33768.6,149629.5,103207.5,195547.4,139623.9,570221.5,374921.4,4101226.3,1285805.1,935005.9,405748.6,232058.3,0.609,0.8918,0.3991,0.1377,0.2608,0.149,0.0761,0.04,0.0109,0.0343,0.0224,0.1082,0.031,32811083405,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1988,1884000,2107.4,610.9,1334.8,161.7,131.4,73.6,4.9,18.7,34.2,39703,11510,25147,3046,2476,1386,93,353,644,254206.8,851622,678668,1,0.6135,0.8747,0.3983,0.1262,0.271,0.1405,0.0923,0.0445,0.0157,0.0453,0.0284,0.1253,0.0312,1,27751.8,35970.8,162158.7,102742.2,220624.3,143024.2,751154.8,452499,6408937.600000001,1845734.7,1282619.8,509987.6,254206.8,0.6135,0.8747,0.3983,0.1262,0.271,0.1405,0.0923,0.0445,0.0157,0.0453,0.0284,0.1253,0.0312,34670410126,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1989,1857000,2216.2,626.5,1432.8,156.8,146.7,78.8,6.5,18.7,42.7,41154,11635,26608,2911,2724,1463,121,347,793,254906.9,868928,688409,1,0.6047,0.8799,0.4055,0.1325,0.272,0.1474,0.0865,0.0436,0.0137,0.0408,0.026,0.1201,0.0321,1,26695.4,35315.2,161135.2,105306.3,216171.7,146462.6,687530.1000000001,433600.9,5431451.4,1619790.6,1147615.1,477248.4,254906.9,0.6047,0.8799,0.4055,0.1325,0.272,0.1474,0.0865,0.0436,0.0137,0.0408,0.026,0.1201,0.0321,34526501017,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1990,1793477,2333.7,657.1,1522.7,153.9,169.3,102.1,5.7,23.6,37.9,41855,11785,27310,2760,3036,1831,102,423,680,252976.5,852718,697090,1,0.599,0.8834,0.401,0.1425,0.2586,0.1419,0.0859,0.0439,0.0149,0.042,0.0271,0.1166,0.0307,1,27410.8,36750.1,165174.3,117390.2,212993.4,146085.8,707607,451675.4,6149464.2,1731100.4,1241836.7,480426.1,252976.5,0.599,0.8834000000000001,0.401,0.1425,0.2586,0.1419,0.0859,0.0439,0.0149,0.042,0.0271,0.1166,0.0307,35120754673,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1991,1801000,2472.4,666.8,1630.7,174.9,191,118.5,6.2,23,43.3,44528,12009,29369,3150,3440,2135,111,415,779,255193.9,858002,699738,1,0.5923,0.8869,0.4073,0.1458,0.262,0.1489,0.0813,0.0439,0.0122,0.0373,0.0251,0.1131,0.0319,1,26361.8,35886.1,163147.3,116827.3,209872,149091.1,651127.8,439599.8,4868607.600000001,1494336.3,1118775.8,453150,255193.9,0.5923,0.8869,0.4073,0.1458,0.262,0.1489,0.0813,0.0439,0.0122,0.0373,0.0251,0.1131,0.0319,34370440479,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1992,1812000,2398.2,622.9,1611.5,163.8,211.5,140,6.3,21.7,43.5,43455,11287,29200,2968,3833,2537,115,393,788,261353.4,873812,692894,1,0.5851,0.8794,0.4149,0.1434,0.2717,0.151,0.0881,0.046,0.0144,0.042,0.0276,0.1206,0.0325,1,26173.5,35758.9,167012.3,115472.6,218721.2,151981.6,709623.7000000001,462460.2,5812303.800000001,1692792.7,1233696.5,485593.9,261353.4,0.5851000000000001,0.8794000000000001,0.4149,0.1434,0.2717,0.151,0.0881,0.046,0.0144,0.042,0.0276,0.1206,0.0325,35177217890,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1993,1820000,2324.2,599.1,1563.5,161.5,208.4,138.5,6.9,20.1,43,42300,10904,28456,2940,3793,2520,126,365,782,262165.5,882784,695300,1,0.5842,0.882,0.4164,0.141,0.2753,0.1574,0.0847,0.0454,0.0128,0.039,0.026,0.118,0.0332,1,25643.7,35196.6,164504.8,111364.5,217521.7,155492,669073,448079.2,5071600.100000001,1540489.7,1140834.6,465958.4,262165.5,0.5842,0.882,0.4164,0.141,0.2753,0.1574,0.0847,0.0454,0.0128,0.039,0.026,0.118,0.0332,34873726035,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1994,1822000,2312.6,585.8,1547.1,179.7,215.8,147.6,5.4,20.3,42.4,42136,10673,28189,3274,3931,2690,99,370,772,266144.8,897743,705012,1,0.5826,0.8828,0.418,0.1422,0.2757,0.1586,0.0838,0.0451,0.0125,0.0383,0.0257,0.1172,0.0334,1,25818.1,35562.5,166712.7,113385.3,219939.8,158121,668307.4,449499.6,4965566.5,1528890.6,1139483.3,467434.2,266144.8,0.5826,0.8828,0.418,0.1422,0.2757,0.1586,0.0838,0.0451,0.0125,0.0383,0.0257,0.1172,0.0334,35803125413,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1995,1828000,2248,565,1516.6,166.3,210.2,141.4,4.9,21.2,42.7,41093,10329,27724,3040,3842,2584,89,388,781,283076.3,902636,715085,1,0.5713,0.8754,0.4291,0.1428,0.2862,0.1617,0.0897,0.0469,0.0141,0.0425,0.0284,0.1246,0.0348,1,25812.6,35957.1,174473.1,116099.6,232710.9,164327.2,729458.8,477001.1,5750544.100000001,1729037.8,1282610.7,506471.3,283076.3,0.5713,0.8754000000000001,0.4291,0.1428,0.2862,0.1617,0.0897,0.0469,0.0141,0.0425,0.0284,0.1246,0.0348,36703163008,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1996,1826000,2273.3,546.5,1549.8,176.9,210.1,146.3,3.8,19.6,40.4,41510,9979,28300,3231,3836,2672,69,358,737,291012.9,921565,722094,1,0.5699,0.8749,0.4313,0.1429,0.2881,0.1628,0.0896,0.047,0.0137,0.042,0.0282,0.1251,0.0353,1,26069.6,36380.4,177541.8,117658,237190.6,167587.8,737791.3,483934.9,5659573.100000001,1730497.3,1290878.7,515106.2,291012.9,0.5699000000000001,0.8749,0.4313,0.1429,0.2881,0.1628,0.0896,0.047,0.0137,0.042,0.0282,0.1251,0.0353,37938663866,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1997,1816000,2250.4,586.3,1483.1,181,218.7,151.9,4.1,19.5,43.1,40868,10647,26934,3287,3971,2759,75,355,782,311614.5,919591,729612,1,0.5736,0.8711,0.427,0.1378,0.2888,0.1596,0.0931,0.0497,0.0137,0.0432,0.0298,0.1289,0.0358,1,27769.5,38335.2,186034.8,120043.1,251631.4,173867.9,811097,541092.9,5982741.7,1881654.1,1442082.4,561615.7000000001,311614.5,0.5736,0.8711000000000001,0.427,0.1378,0.2888,0.1596,0.0931,0.0497,0.0137,0.0432,0.0298,0.1289,0.0358,40064754955,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,194,150,NA,NA,NA,NA,NA
West Virginia,1998,1811000,2298.6,613.5,1497.9,187.2,248.6,188.3,4.3,18.7,37.3,41627,11110,27127,3390,4503,3410,78,339,676,330261.3,918892,739784,1,0.5785,0.8688,0.4224,0.1317,0.29,0.1583,0.0948,0.0502,0.0131,0.0443,0.0319,0.1312,0.0363,1,29204.2,39877.3,191937.1,119684.8,263560.9,179820.8,861508.3,570240.2000000001,5963520.9,2013378.8,1609630.5,595962,330261.3,0.5785,0.8688,0.4224,0.1317,0.29,0.1583,0.0948,0.0502,0.0131,0.0443,0.0319,0.1312,0.0363,41752731439,NA,NA,NA,NA,NA,NA,NA,NA,40258.9,41,194,150,NA,NA,NA,NA,NA
West Virginia,1999,1806928,2370,570.2,1591.7,208.2,350.7,291,4.4,18.7,36.6,42825,10303,28760,3762,6336,5259,79,337,661,339254.7,913034,745092,1,0.5842,0.871,0.4164,0.13,0.2856,0.1564,0.0933,0.0487,0.0135,0.0443,0.0316,0.129,0.0357,1,30874.2,41846.60000000001,198046.8,123651.3,271707,185913.2,887180.8,578789.7000000001,6406987.7,2104916.9,1670215.3,613304.1,339254.7,0.5842,0.871,0.4164,0.13,0.2856,0.1564,0.0933,0.0487,0.0135,0.0443,0.0316,0.129,0.0357,43424961281,NA,NA,NA,NA,NA,NA,NA,NA,41942.2,41,194,150,NA,NA,NA,NA,NA
West Virginia,2000,1808344,2286.3,546.9,1556.1,183.3,316.5,254.2,2.5,18.3,41.4,41344,9890,28139,3315,5723,4597,46,331,749,345862.5,897830,749931,1,0.5961,0.8726,0.408,0.1274,0.279,0.1502,0.0923,0.0473,0.0145,0.044,0.0299,0.1274,0.0347,1,33003.5,43924.10000000001,203300.1,126933.7,278111.3,187170.6,920289.3,589038.4,7205337.300000001,2191244,1656002.6,634819.1000000001,345862.5,0.5961000000000001,0.8726,0.408,0.1274,0.279,0.1502,0.0923,0.0473,0.0145,0.044,0.0299,0.1274,0.0347,44741622641,NA,NA,NA,NA,NA,NA,NA,NA,42620.7,41,194,150,NA,NA,NA,NA,NA
West Virginia,2001,1800975,2281.3,533.1,1569.6,178.6,279.6,220.3,2.2,17.8,39.3,41085,9601,28268,3216,5035,3968,40,320,707,337192.5,901738,750456,1,0.5882,0.8729,0.4131,0.1317,0.2806,0.153,0.0921,0.0471,0.0166,0.0447,0.0282,0.1271,0.0351,1,31364.6,42310.9,198234.6,126433.2,269265.5,183548.8,883939.1000000001,565076.7000000001,7975435.4,2144328.8,1503276.3,610071.2000000001,337192.5,0.5882000000000001,0.8729,0.4131,0.1317,0.2806,0.153,0.0921,0.0471,0.0166,0.0447,0.0282,0.1271,0.0351,43273083164,NA,NA,NA,NA,NA,NA,NA,NA,44105.1,41,194,150,NA,NA,NA,NA,NA
West Virginia,2002,1804884,2277.1,536.2,1525,216,233.9,176.1,3.2,18.2,36.4,41099,9677,27524,3898,4221,3179,57,328,657,307306.2,908320,748020,1,0.5913,0.879,0.4117,0.1348,0.2761,0.1546,0.0876,0.0443,0.0146,0.0424,0.0274,0.121,0.033,1,30615,41377.4,191858.8,125672.2,257373.7,180085.7,816349.7000000001,516622.9,6796145.2,1973908.8,1419720.5,563733.1,307306.2,0.5913,0.879,0.4117,0.1348,0.2761,0.1546,0.0876,0.0443,0.0146,0.0424,0.0274,0.121,0.033,42328593547,NA,NA,NA,NA,NA,NA,NA,NA,45627.4,41,194,150,NA,NA,NA,NA,NA
West Virginia,2003,1811440,2339,579.5,1568.3,191.2,255.4,195.5,4,17.2,38.7,42370,10498,28409,3463,4627,3542,73,311,701,305173,913932,744440,1,0.5826,0.8753,0.4216,0.1365,0.2842,0.1585,0.0909,0.0451,0.0158,0.0447,0.0283,0.1247,0.0333,1,29673.1,40530.7,193267.9,125106.6,260532.5,181666.1,833253.1000000001,516576.7,7250657.800000001,2047374.6,1442071.3,571749.2000000001,305173,0.5826,0.8753000000000001,0.4216,0.1365,0.2842,0.1585,0.0909,0.0451,0.0158,0.0447,0.0283,0.1247,0.0333,41897238236,NA,NA,NA,NA,NA,NA,NA,NA,47230.4,41,194,150,NA,NA,NA,NA,NA
West Virginia,2004,1812548,2555.8,606.5,1741.5,207.8,281.9,216.4,3.8,19.1,42.7,46326,10994,31566,3766,5110,3922,68,346,774,314577,937057,747838,1,0.5827,0.8697,0.4231,0.1289,0.2918,0.1607,0.0963,0.0463,0.0173,0.0485,0.0308,0.1303,0.0333,1,30593.6,41510,199919.5,121866.1,275776.4,189861.1,909723.3,546698.7000000001,8169177,2292355.6,1616377.8,615839.2000000001,314577,0.5827,0.8697,0.4231,0.1289,0.2918,0.1607,0.0963,0.0463,0.0173,0.0485,0.0308,0.1303,0.0333,44279048351,NA,NA,NA,NA,NA,NA,NA,NA,49865.9,41,194,150,NA,NA,NA,NA,NA
West Virginia,2005,1814083,2633,624.8,1797,211,274,205.9,4.5,18.5,45,47757,11334,32603,3820,4968,3735,82,335,816,337023.5,930046,753593,1,0.5769,0.8522,0.4286,0.1242,0.3024,0.1532,0.1137,0.0503,0.0243,0.0621,0.0376,0.1478,0.0334,1,32374.7,43475.4,216464.1,125447.7,305428.6,193488.5,1148145.9,635049.7000000001,12295571.5,3138752.8,2111513.9,746369.3,337023.5,0.5769000000000001,0.8522000000000001,0.4286,0.1242,0.3024,0.1532,0.1137,0.0503,0.0243,0.0621,0.0376,0.1478,0.0334,46971411711,NA,NA,NA,NA,NA,NA,NA,NA,53814.3,41,194,150,NA,NA,NA,NA,NA
West Virginia,2006,1818470,2636.3,636.7,1776.5,223.1,281.2,207.6,4.4,22.2,46.9,47941,11579,32305,4057,5113,3776,80,404,853,342054.4,938692,770261,1,0.5869,0.8594,0.4205,0.1254,0.2933,0.1502,0.1065,0.049,0.0206,0.0559,0.035,0.1406,0.0329,1,33901.3,45133.7,218628.9,130353.8,304975.5,195272.3,1107538.5,636512.6000000001,10727074.8,2906350.3,2023310,730740.2000000001,342054.4,0.5869,0.8594,0.4205,0.1254,0.2933,0.1502,0.1065,0.049,0.0206,0.0559,0.035,0.1406,0.0329,48802364221,NA,NA,NA,NA,NA,NA,NA,NA,57204.1,41,194,150,NA,NA,NA,NA,NA
West Virginia,2007,1812035,2517.6,597.2,1728.5,191.9,276.8,205.1,3.6,21.4,46.7,45620,10822,31321,3477,5016,3716,65,388,847,360616,919962,926428,1,0.5798,0.8479,0.4292,0.1248,0.3025,0.1472,0.1177,0.0507,0.0262,0.0651,0.0382,0.1521,0.0331,1,35082,46642.4,233754.6,135956.4,329495.6,200415.1,1281987.6,689630.5,14283995.7,3544663.5,2310773.8,828189.8,360616,0.5798,0.8479,0.4292,0.1248,0.3025,0.1472,0.1177,0.0507,0.0262,0.0651,0.0382,0.1521,0.0331,50099182255,NA,NA,NA,NA,NA,NA,NA,NA,59480.4,41,194,150,NA,NA,NA,NA,NA
